SEGMENTID,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH, STREET_HEADING, COMMENTS,START_LONGITUDE, START_LATITUDE,END_LONGITUDE, END_LATITUDE, CURRENT_SPEED, LAST_UPDATED,,Start,End
606,Lake Shore Dr,SE,47th,51st,0.68,S,,-87.58928579,41.8107941,-87.58175849,41.80274051,-1,10/15/16 11:50 PM,,"-87.5892857918, 41.8107941007","41.8107941007, -87.5817584885"
351,Western,NB,Van Buren,Washington,0.47,S,,-87.68608592,41.87608259,-87.68630096,41.88299517,17,10/15/16 11:50 PM,,"-87.6860859175, 41.8760825857","41.8760825857, -87.6863009624"
404,Western,SB,Montrose,Irving Park,0.5,N,,-87.68886682,41.96131388,-87.68865004,41.95401377,-1,10/15/16 11:50 PM,,"-87.6888668215, 41.9613138803","41.9613138803, -87.6886500432"
448,79th,EB,Racine,Halsted,0.5,W,,-87.6536959,41.75031475,-87.64397311,41.75050083,18,10/15/16 11:50 PM,,"-87.6536959041, 41.7503147501","41.7503147501, -87.6439731098"
360,Western,NB,Diversey,Belmont,0.5,N,,-87.68769895,41.93217809,-87.68798106,41.93945978,25,10/15/16 11:50 PM,,"-87.6876989484, 41.9321780939","41.9321780939, -87.6879810565"
336,Western,NB,Columbus Ave,71st,0.37,S,,-87.68291923,41.75923108,-87.68305942,41.76470118,-1,10/15/16 11:50 PM,,"-87.6829192318, 41.7592310843","41.7592310843, -87.6830594183"
373,Western,SB,87th,91st,0.5,S,IDOT Signals Possible,-87.68269722,41.73552832,-87.68248281,41.72823071,-1,10/15/16 11:50 PM,,"-87.6826972175, 41.7355283222","41.7355283222, -87.6824828127"
605,Lake Shore Dr,SE,51st,55th,0.53,S,,-87.58175849,41.80274051,-87.57937497,41.79522045,-1,10/15/16 11:50 PM,,"-87.5817584885, 41.8027405099","41.8027405099, -87.5793749691"
406,Western,SB,Foster,Lawrence,0.5,N,,-87.68933457,41.97589257,-87.68909043,41.96861596,33,10/15/16 11:50 PM,,"-87.6893345677, 41.9758925735","41.9758925735, -87.689090429"
390,Western,SB,Roosevelt,18th,0.63,S,,-87.68622197,41.86661358,-87.685945,41.857516,-1,10/15/16 11:50 PM,,"-87.686221969, 41.8666135775","41.8666135775, -87.685945"
1281,Columbus,SB,Illinois,Randolph,0.45,N,,-87.620424,41.891002,-87.620742,41.884414,-1,10/15/16 11:50 PM,,"-87.620424, 41.891002","41.891002, -87.620742"
454,79th,WB,Halsted,Racine,0.5,W,,-87.64397017,41.75077524,-87.65369301,41.75058916,10,10/15/16 11:50 PM,,"-87.6439701738, 41.7507752434","41.7507752434, -87.6536930095"
607,Lake Shore Dr,SE,43rd,47th,0.53,S,,-87.59527575,41.81694916,-87.58898418,41.81094506,53,10/15/16 11:50 PM,,"-87.5952757493, 41.8169491631","41.8169491631, -87.5889841751"
597,Lake Shore Dr,NW,Belmont,Addison,0.62,N,,-87.63822235,41.94038415,-87.64317516,41.94864861,-1,10/15/16 11:50 PM,,"-87.6382223471, 41.9403841461","41.9403841461, -87.643175157"
349,Western,NB,18th,Roosevelt,0.5,S,,-87.685797,41.857496,-87.68585486,41.86661151,28,10/15/16 11:50 PM,,"-87.685797, 41.857496","41.857496, -87.6858548579"
602,Lake Shore Dr,NW,Foster,Hollywood,0.64,N,,-87.65028304,41.9765945,-87.65339328,41.98555332,-1,10/15/16 11:50 PM,,"-87.6502830414, 41.9765945008","41.9765945008, -87.6533932841"
365,Western,NB,Lawrence,Foster,0.5,N,,-87.68872273,41.96861389,-87.68896683,41.97589051,20,10/15/16 11:50 PM,,"-87.6887227326, 41.9686138926","41.9686138926, -87.6889668295"
388,Western,SB,Cermak,31st,0.9,S,,-87.68582378,41.85203294,-87.68540628,41.83907505,-1,10/15/16 11:50 PM,,"-87.6858237771, 41.852032941","41.852032941, -87.6854062799"
347,Western,NB,31st,Cermak,0.9,S,,-87.68503933,41.83907298,-87.68545675,41.85203087,33,10/15/16 11:50 PM,,"-87.6850393262, 41.8390729803","41.8390729803, -87.6854567493"
370,Western,SB,99th,103rd,0.5,S,,-87.68202648,41.71367482,-87.68180346,41.70637736,-1,10/15/16 11:50 PM,,"-87.6820264847, 41.7136748244","41.7136748244, -87.6818034645"
599,Lake Shore Dr,NW,Irving Park,Montrose,0.51,N,,-87.64458124,41.95465653,-87.64607823,41.96200602,-1,10/15/16 11:50 PM,,"-87.6445812375, 41.9546565256","41.9546565256, -87.6460782274"
352,Western,NB,Washington,Grand,0.52,N,,-87.68630096,41.88299517,-87.68651089,41.89064702,28,10/15/16 11:50 PM,,"-87.6863009624, 41.8829951691","41.8829951691, -87.6865108851"
340,Western,NB,59th,55th,0.5,S,,-87.68364728,41.78652769,-87.68385842,41.79387555,27,10/15/16 11:50 PM,,"-87.6836472764, 41.786527685","41.786527685, -87.6838584229"
403,Western,SB,Irving Park,Addison,0.5,N,,-87.68865004,41.95401377,-87.68844151,41.94673184,-1,10/15/16 11:50 PM,,"-87.6886500432, 41.954013773","41.954013773, -87.6884415055"
409,79th,EB,Halsted,Vincennes,0.5,W,,-87.64397311,41.75050083,-87.63419685,41.75060443,19,10/15/16 11:50 PM,,"-87.6439731098, 41.7505008306","41.7505008306, -87.6341968458"
376,Western,SB,Columbus Ave,79th,0.63,S,,-87.68328573,41.75923316,-87.68303038,41.75010386,26,10/15/16 11:50 PM,,"-87.6832857301, 41.7592331585","41.7592331585, -87.6830303802"
364,Western,NB,Montrose,Lawrence,0.5,N,,-87.68849917,41.96131182,-87.68872273,41.96861389,16,10/15/16 11:50 PM,,"-87.6884991671, 41.9613118159","41.9613118159, -87.6887227326"
400,Western,SB,Diversey,Kennedy Expy,0.3,N,,-87.68806644,41.93218016,-87.68793359,41.92798284,-1,10/15/16 11:50 PM,,"-87.6880664353, 41.9321801597","41.9321801597, -87.6879335859"
335,Western,NB,79th,Columbus Ave,0.63,S,,-87.68266393,41.75010178,-87.68291923,41.75923108,30,10/15/16 11:50 PM,,"-87.6826639338, 41.7501017847","41.7501017847, -87.6829192318"
372,Western,SB,91st,95th,0.5,S,IDOT Signals Possible,-87.68248281,41.72823071,-87.68223832,41.72094036,-1,10/15/16 11:50 PM,,"-87.6824828127, 41.7282307117","41.7282307117, -87.6822383249"
342,Western,NB,51st,47th,0.5,S,Western Blvd Run Parallel on the East Side,-87.68404066,41.80114515,-87.68424197,41.80842471,0,10/15/16 11:50 PM,,"-87.684040664, 41.8011451454","41.8011451454, -87.6842419673"
334,Western,NB,83rd,79th,0.5,S,,-87.68249602,41.74281467,-87.68266393,41.75010178,-1,10/15/16 11:50 PM,,"-87.6824960199, 41.7428146728","41.7428146728, -87.6826639338"
42,Pulaski,NB,Van Buren,Washington,0.46,S,,-87.72529507,41.87527538,-87.72558631,41.88193647,25,10/15/16 11:50 PM,,"-87.7252950746, 41.8752753838","41.8752753838, -87.7255863086"
73,Pulaski,SB,47th,Archer,0.38,S,,-87.72383678,41.80788654,-87.72367443,41.80232036,-1,10/15/16 11:50 PM,,"-87.7238367819, 41.8078865428","41.8078865428, -87.7236744304"
67,Pulaski,SB,71st,79th,1,S,,-87.72260466,41.76410318,-87.72216405,41.74957343,24,10/15/16 11:50 PM,,"-87.7226046555, 41.7641031795","41.7641031795, -87.7221640524"
99,Ashland,NB,91st,87th,0.5,S,,-87.66266842,41.7284811,-87.66288195,41.73578872,29,10/15/16 11:50 PM,,"-87.6626684166, 41.7284810983","41.7284810983, -87.6628819511"
52,Pulaski,NB,Milwaukee,Irving Park,0.85,N,,-87.72706288,41.94116684,-87.7275515,41.95364682,29,10/15/16 11:50 PM,,"-87.7270628829, 41.9411668426","41.9411668426, -87.727551496"
117,Ashland,NB,Harrison,Washington,0.6,S,,-87.66641535,41.87419937,-87.6666878,41.88329791,23,10/15/16 11:50 PM,,"-87.6664153537, 41.8741993673","41.8741993673, -87.6666877975"
444,79th,EB,California,Western,0.51,W,,-87.69263919,41.74976583,-87.68275405,41.74991362,-1,10/15/16 11:50 PM,,"-87.6926391909, 41.7497658287","41.7497658287, -87.6827540461"
100,Ashland,NB,87th,83rd,0.5,S,,-87.66288195,41.73578872,-87.66306836,41.74307569,-1,10/15/16 11:50 PM,,"-87.6628819511, 41.7357887154","41.7357887154, -87.6630683582"
77,Pulaski,SB,26th,31st,0.5,S,,-87.72480373,41.84425808,-87.72460098,41.83688518,-1,10/15/16 11:50 PM,,"-87.7248037311, 41.8442580766","41.8442580766, -87.7246009792"
95,Pulaski,SB,Foster,Lawrence,0.5,N,,-87.728485,41.97553491,-87.72827911,41.96824521,-1,10/15/16 11:50 PM,,"-87.7284849951, 41.9755349148","41.9755349148, -87.728279105"
76,Pulaski,SB,31st,I-55 Expy,0.95,S,,-87.72460098,41.83688518,-87.72430071,41.82299367,-1,10/15/16 11:50 PM,,"-87.7246009792, 41.8368851841","41.8368851841, -87.7243007082"
79,Pulaski,SB,16th,Cermak,0.5,S,,-87.72520564,41.85887124,-87.72500916,41.85154948,-1,10/15/16 11:50 PM,,"-87.7252056371, 41.858871241","41.858871241, -87.7250091595"
64,Pulaski,SB,87th,91st,0.5,S,Outside City,-87.72167768,41.73486055,-87.72196607,41.72792793,25,10/15/16 11:50 PM,,"-87.7216776788, 41.7348605537","41.7348605537, -87.721966073"
82,Pulaski,SB,Washington,Van Buren,0.46,N,,-87.72595761,41.88194035,-87.7257294,41.87527927,22,10/15/16 11:50 PM,,"-87.7259576089, 41.8819403523","41.8819403523, -87.7257294016"
97,Pulaski,SB,Peterson,Bryn Mawr,0.5,N,,-87.72889198,41.99013834,-87.72868425,41.98283444,-1,10/15/16 11:50 PM,,"-87.7288919771, 41.9901383429","41.9901383429, -87.728684246"
429,95th,EB,Wentworth,Michigan,0.41,W,,-87.62863893,41.72157278,-87.62053425,41.72163621,28,10/15/16 11:50 PM,,"-87.628638933, 41.7215727836","41.7215727836, -87.6205342482"
74,Pulaski,SB,43rd,47th,0.5,S,,-87.72411212,41.81519841,-87.72383678,41.80788654,-1,10/15/16 11:50 PM,,"-87.7241121224, 41.815198411","41.815198411, -87.7238367819"
446,79th,EB,Damen,Ashland,0.49,W,,-87.67308525,41.75014314,-87.66347154,41.75029083,26,10/15/16 11:50 PM,,"-87.6730852477, 41.7501431365","41.7501431365, -87.6634715402"
441,79th,EB,Pulaski,Central Park,0.51,W,,-87.72188413,41.74939651,-87.71189047,41.74954623,16,10/15/16 11:50 PM,,"-87.72188413, 41.7493965084","41.7493965084, -87.7118904749"
125,Ashland,NB,Diversey,Belmont,0.5,N,,-87.66821027,41.93240248,-87.66847791,41.93969544,29,10/15/16 11:50 PM,,"-87.668210266, 41.932402477","41.932402477, -87.6684779112"
40,Pulaski,NB,16th,Roosevelt,0.5,S,,-87.7247715,41.85886735,-87.72505615,41.86617116,21,10/15/16 11:50 PM,,"-87.724771498, 41.8588673534","41.8588673534, -87.7250561494"
86,Pulaski,SB,Grand,Division,0.24,N,,-87.72665871,41.90615894,-87.72655392,41.90267437,16,10/15/16 11:50 PM,,"-87.7266587113, 41.9061589395","41.9061589395, -87.7265539158"
418,79th,WB,Kedzie,Central Park,0.48,W,,-87.7024134,41.74985034,-87.71188783,41.74982064,12,10/15/16 11:50 PM,,"-87.7024134014, 41.7498503425","41.7498503425, -87.7118878282"
108,Ashland,NB,51st,47th,0.5,S,,-87.66459311,41.80131715,-87.66478913,41.80860337,-1,10/15/16 11:50 PM,,"-87.6645931099, 41.8013171472","41.8013171472, -87.6647891274"
428,95th,EB,Halsted,Wentworth,0.75,W,,-87.64322476,41.72132107,-87.62863893,41.72157278,30,10/15/16 11:50 PM,,"-87.6432247623, 41.7213210669","41.7213210669, -87.628638933"
427,95th,EB,Racine,Halsted,0.5,W,,-87.65294524,41.7211522,-87.64322476,41.72132107,30,10/15/16 11:50 PM,,"-87.6529452354, 41.7211522049","41.7211522049, -87.6432247623"
57,Pulaski,NB,Bryn Mawr,Peterson,0.5,N,,-87.72831777,41.98283056,-87.72831777,41.98865202,-1,10/15/16 11:50 PM,,"-87.7283177717, 41.9828305605","41.9828305605, -87.7283177717"
443,79th,EB,Kedzie,California,0.5,W,,-87.70241609,41.74957593,-87.69263919,41.74976583,-1,10/15/16 11:50 PM,,"-87.7024160884, 41.7495759263","41.7495759263, -87.6926391909"
33,Pulaski,NB,Archer,47th,0.38,S,,-87.72324094,41.80231647,-87.723456,41.80788265,-1,10/15/16 11:50 PM,,"-87.7232409373, 41.802316468","41.802316468, -87.7234560048"
105,Ashland,NB,63rd,59th,0.5,S,,-87.66403746,41.7794635,-87.66421117,41.78674577,-1,10/15/16 11:50 PM,,"-87.6640374592, 41.7794635041","41.7794635041, -87.6642111674"
419,79th,WB,State,Vincennes,0.49,E,,-87.6245246,41.75110427,-87.63419387,41.75087884,17,10/15/16 11:50 PM,,"-87.6245246027, 41.7511042672","41.7511042672, -87.6341938681"
36,Pulaski,NB,I-55 Expy,31st,0.95,S,,-87.72386698,41.82298978,-87.72429876,41.83688129,-1,10/15/16 11:50 PM,,"-87.7238669791, 41.8229897759","41.8229897759, -87.7242987603"
420,79th,WB,Dr Martin L King Jr,State,0.49,E,,-87.61491024,41.75128856,-87.6245246,41.75110427,-1,10/15/16 11:50 PM,,"-87.6149102436, 41.7512885566","41.7512885566, -87.6245246027"
54,Pulaski,NB,Elston,Lawrence,0.6,N,,-87.72760526,41.95961283,-87.72792539,41.96824133,-1,10/15/16 11:50 PM,,"-87.7276052579, 41.9596128313","41.9596128313, -87.7279253868"
32,Pulaski,NB,55th,Archer,0.62,S,,-87.7229756,41.79320342,-87.72332735,41.80231647,-1,10/15/16 11:50 PM,,"-87.7229756027, 41.7932034198","41.7932034198, -87.7233273471"
123,Ashland,NB,Elston,Fullerton,0.45,N,,-87.66790927,41.9185457,-87.66796209,41.92515052,32,10/15/16 11:50 PM,,"-87.6679092691, 41.9185457037","41.9185457037, -87.6679620918"
121,Ashland,NB,Milwaukee,North Ave,0.45,N,,-87.66732946,41.90401613,-87.66750794,41.91062922,24,10/15/16 11:50 PM,,"-87.6673294583, 41.9040161282","41.9040161282, -87.6675079387"
31,Pulaski,NB,59th,55th,0.5,S,,-87.72277814,41.7859356,-87.72304453,41.79320342,-1,10/15/16 11:50 PM,,"-87.722778136, 41.7859356046","41.7859356046, -87.7230445278"
22,Pulaski,NB,99th,95th,0.5,S,Outside City,-87.7209419,41.71317086,-87.72122811,41.72053512,-1,10/15/16 11:50 PM,,"-87.720941896, 41.7131708566","41.7131708566, -87.7212281119"
46,Pulaski,NB,Division,Grand,0.24,N,,-87.72611927,41.90267048,-87.72625703,41.90615506,28,10/15/16 11:50 PM,,"-87.7261192748, 41.9026704832","41.9026704832, -87.7262570347"
416,79th,WB,Pulaski,Kostner,0.5,W,,-87.72188153,41.74967093,-87.73160405,41.74947825,-1,10/15/16 11:50 PM,,"-87.7218815259, 41.7496709256","41.7496709256, -87.7316040523"
75,Pulaski,SB,I-55 Expy,43rd,0.53,S,,-87.72430071,41.82299367,-87.72411212,41.81519841,-1,10/15/16 11:50 PM,,"-87.7243007082, 41.8229936666","41.8229936666, -87.7241121224"
94,Pulaski,SB,Lawrence,Elston,0.6,N,,-87.72827911,41.96824521,-87.72804055,41.95961671,-1,10/15/16 11:50 PM,,"-87.728279105, 41.96824521","41.96824521, -87.7280405527"
290,Irving Park,EB,Central Park,Kedzie,0.51,W,,-87.71781463,41.95364925,-87.70801622,41.95378251,18,10/15/16 11:50 PM,,"-87.7178146252, 41.9536492536","41.9536492536, -87.708016216"
59,Pulaski,SB,107th,111th,0.5,S,IDOT Signals possible in this segment,-87.72087693,41.69856502,-87.72053283,41.69127154,35,10/15/16 11:50 PM,,"-87.7208769338, 41.6985650226","41.6985650226, -87.7205328337"
21,Pulaski,NB,103rd,99th,0.5,S,IDOT Signals possible in this segment,-87.72072472,41.70590189,-87.72101087,41.71317086,-1,10/15/16 11:50 PM,,"-87.7207247188, 41.7059018917","41.7059018917, -87.7210108659"
56,Pulaski,NB,Foster,Bryn Mawr,0.5,N,,-87.72804952,41.97553104,-87.72831777,41.98283056,-1,10/15/16 11:50 PM,,"-87.7280495172, 41.9755310394","41.9755310394, -87.7283177717"
426,95th,EB,Ashland,Racine,0.5,W,,-87.66263461,41.72105795,-87.65294524,41.7211522,29,10/15/16 11:50 PM,,"-87.6626346092, 41.7210579504","41.7210579504, -87.6529452354"
103,Ashland,NB,71st,67th,0.5,S,,-87.66361272,41.76490796,-87.66383784,41.77219095,-1,10/15/16 11:50 PM,,"-87.663612718, 41.7649079607","41.7649079607, -87.6638378447"
34,Pulaski,NB,47th,43rd,0.5,S,,-87.72340323,41.80788265,-87.7237478,41.81519452,-1,10/15/16 11:50 PM,,"-87.7234032253, 41.8078826502","41.8078826502, -87.7237477951"
422,79th,WB,Woodlawn,Cottage Grove,0.5,E,,-87.5954122,41.75144965,-87.60518815,41.75139002,23,10/15/16 11:50 PM,,"-87.595412204, 41.7514496528","41.7514496528, -87.6051881522"
106,Ashland,NB,59th,55th,0.5,S,,-87.66421117,41.78674577,-87.66439847,41.7940233,-1,10/15/16 11:50 PM,,"-87.6642111674, 41.7867457704","41.7867457704, -87.6643984668"
425,95th,EB,Damen,Ashland,0.52,W,,-87.6727284,41.72088959,-87.66263461,41.72105795,23,10/15/16 11:50 PM,,"-87.6727283985, 41.7208895929","41.7208895929, -87.6626346092"
61,Pulaski,SB,99th,103rd,0.5,S,IDOT Signals possible in this segment,-87.72137437,41.71317476,-87.72115711,41.70590579,32,10/15/16 11:50 PM,,"-87.7213743744, 41.7131747577","41.7131747577, -87.7211571147"
90,Pulaski,SB,Diversey,Fullerton,0.5,N,,-87.72722994,41.93179327,-87.72701975,41.92448687,-1,10/15/16 11:50 PM,,"-87.727229938, 41.9317932724","41.9317932724, -87.7270197528"
49,Pulaski,NB,Armitage,Fullerton,0.5,N,,-87.72637526,41.91716519,-87.72665417,41.92448299,24,10/15/16 11:50 PM,,"-87.7263752552, 41.9171651852","41.9171651852, -87.7266541696"
114,Ashland,NB,Cermak,18th,0.4,S,,-87.66584071,41.85232999,-87.6659546,41.85779268,25,10/15/16 11:50 PM,,"-87.6658407141, 41.8523299896","41.8523299896, -87.6659546034"
53,Pulaski,NB,Irving Park,Elston,0.4,N,,-87.72743336,41.95364682,-87.72766174,41.95961283,24,10/15/16 11:50 PM,,"-87.7274333564, 41.9536468185","41.9536468185, -87.7276617396"
445,79th,EB,Western,Damen,0.49,W,,-87.68275405,41.74991362,-87.67308525,41.75014314,26,10/15/16 11:50 PM,,"-87.6827540461, 41.7499136183","41.7499136183, -87.6730852477"
68,Pulaski,SB,67th,71st,0.5,S,,-87.72282592,41.77137688,-87.72260466,41.76410318,-1,10/15/16 11:50 PM,,"-87.7228259157, 41.7713768755","41.7713768755, -87.7226046555"
87,Pulaski,SB,North Ave,Grand,0.5,N,,-87.72658175,41.9098896,-87.72665871,41.90615894,18,10/15/16 11:50 PM,,"-87.726581748, 41.9098896012","41.9098896012, -87.7266587113"
122,Ashland,NB,North Ave,Elston,0.55,N,,-87.66750794,41.91062922,-87.66790927,41.9185457,-1,10/15/16 11:50 PM,,"-87.6675079387, 41.9106292239","41.9106292239, -87.6679092691"
55,Pulaski,NB,Lawrence,Foster,0.5,N,,-87.72784371,41.96824133,-87.72811852,41.97553104,-1,10/15/16 11:50 PM,,"-87.727843711, 41.9682413338","41.9682413338, -87.7281185167"
113,Ashland,NB,Archer,Cermak,1,S,,-87.66555814,41.83768279,-87.66584071,41.85232999,31,10/15/16 11:50 PM,,"-87.6655581444, 41.8376827898","41.8376827898, -87.6658407141"
29,Pulaski,NB,67th,63rd,0.5,S,,-87.72239278,41.77137298,-87.72264588,41.77865726,-1,10/15/16 11:50 PM,,"-87.7223927753, 41.7713729793","41.7713729793, -87.722645881"
63,Pulaski,SB,91st,95th,0.5,S,Outside City,-87.72196607,41.72792793,-87.72159081,41.72053902,30,10/15/16 11:50 PM,,"-87.721966073, 41.7279279345","41.7279279345, -87.7215908065"
70,Pulaski,SB,59th,63rd,0.5,S,,-87.72321144,41.7859395,-87.72301001,41.77866116,-1,10/15/16 11:50 PM,,"-87.7232114423, 41.7859394995","41.7859394995, -87.7230100127"
30,Pulaski,NB,63rd,59th,0.5,S,,-87.72257679,41.77865726,-87.72284717,41.7859356,-1,10/15/16 11:50 PM,,"-87.7225767893, 41.7786572624","41.7786572624, -87.7228471654"
430,95th,EB,Michigan,Dr Martin L King Jr,0.33,E,,-87.62053425,41.72163621,-87.61409422,41.7217473,-1,10/15/16 11:50 PM,,"-87.6205342482, 41.721636209","41.721636209, -87.6140942229"
119,Ashland,NB,Grand,Chicago,0.35,N,,-87.66695901,41.89097633,-87.66710788,41.89607257,-1,10/15/16 11:50 PM,,"-87.6669590125, 41.8909763311","41.8909763311, -87.6671078757"
424,95th,EB,Western,Damen,0.48,W,,-87.68205971,41.72082809,-87.6727284,41.72088959,-1,10/15/16 11:50 PM,,"-87.6820597144, 41.7208280858","41.7208280858, -87.6727283985"
28,Pulaski,NB,71st,67th,0.5,S,,-87.7221716,41.76409928,-87.72246177,41.77137298,-1,10/15/16 11:50 PM,,"-87.7221715979, 41.7640992823","41.7640992823, -87.7224617677"
118,Ashland,NB,Washington,Grand,0.53,N,,-87.6666878,41.88329791,-87.66695901,41.89097633,-1,10/15/16 11:50 PM,,"-87.6666877975, 41.8832979102","41.8832979102, -87.6669590125"
102,Ashland,NB,79th,71st,1,S,,-87.66325414,41.75035601,-87.66361272,41.76490796,39,10/15/16 11:50 PM,,"-87.6632541367, 41.7503560091","41.7503560091, -87.663612718"
104,Ashland,NB,67th,63rd,0.5,S,,-87.66383784,41.77219095,-87.66403746,41.7794635,-1,10/15/16 11:50 PM,,"-87.6638378447, 41.7721909488","41.7721909488, -87.6640374592"
38,Pulaski,NB,26th,Cermak,0.5,S,,-87.72436976,41.84425419,-87.72464421,41.85154559,29,10/15/16 11:50 PM,,"-87.7243697591, 41.8442541875","41.8442541875, -87.7246442132"
423,79th,WB,Stony Island,Woodlawn,0.49,E,,-87.58579799,41.75159084,-87.5954122,41.75144965,27,10/15/16 11:50 PM,,"-87.5857979864, 41.7515908387","41.7515908387, -87.595412204"
71,Pulaski,SB,55th,59th,0.5,S,,-87.72340899,41.79320731,-87.72321144,41.7859395,-1,10/15/16 11:50 PM,,"-87.7234089919, 41.793207314","41.793207314, -87.7232114423"
85,Pulaski,SB,Division,Chicago,0.5,N,,-87.72655392,41.90267437,-87.72633141,41.89537056,20,10/15/16 11:50 PM,,"-87.7265539158, 41.9026743655","41.9026743655, -87.7263314096"
126,Ashland,NB,Belmont,Addison,0.5,N,,-87.66847791,41.93969544,-87.66867435,41.94698905,25,10/15/16 11:50 PM,,"-87.6684779112, 41.939695436","41.939695436, -87.6686743455"
440,79th,EB,Kostner,Pulaski,0.5,W,,-87.73160661,41.74920383,-87.72188413,41.74939651,18,10/15/16 11:50 PM,,"-87.7316066149, 41.7492038321","41.7492038321, -87.72188413"
110,Ashland,NB,43rd,Pershing,0.5,S,,-87.66496478,41.81586973,-87.66512483,41.82315086,-1,10/15/16 11:50 PM,,"-87.6649647832, 41.8158697299","41.8158697299, -87.6651248281"
66,Pulaski,SB,79th,83rd,0.5,S,,-87.72216405,41.74957343,-87.72192879,41.74218196,-1,10/15/16 11:50 PM,,"-87.7221640524, 41.7495734287","41.7495734287, -87.7219287929"
101,Ashland,NB,83rd,79th,0.5,S,,-87.66306836,41.74307569,-87.66325414,41.75035601,-1,10/15/16 11:50 PM,,"-87.6630683582, 41.7430756949","41.7430756949, -87.6632541367"
43,Pulaski,NB,Washington,Lake,0.24,N,,-87.72552321,41.88193647,-87.72565466,41.88546585,28,10/15/16 11:50 PM,,"-87.7255232056, 41.8819364677","41.8819364677, -87.7256546637"
415,79th,WB,Kostner,Cicero,0.5,W,,-87.73160405,41.74947825,-87.74132653,41.74928475,-1,10/15/16 11:50 PM,,"-87.7316040523, 41.7494782498","41.7494782498, -87.7413265301"
439,79th,EB,Cicero,Kostner,0.5,W,,-87.74132905,41.74901033,-87.73160661,41.74920383,18,10/15/16 11:50 PM,,"-87.7413290513, 41.7490103326","41.7490103326, -87.7316066149"
421,79th,WB,Cottage Grove,Dr Martin L King Jr,0.5,E,,-87.60518815,41.75139002,-87.61491024,41.75128856,19,10/15/16 11:50 PM,,"-87.6051881522, 41.7513900229","41.7513900229, -87.6149102436"
62,Pulaski,SB,95th,99th,0.5,S,Outside City,-87.72159081,41.72053902,-87.72137437,41.71317476,32,10/15/16 11:50 PM,,"-87.7215908065, 41.7205390182","41.7205390182, -87.7213743744"
81,Pulaski,SB,Van Buren,Roosevelt,0.62,S,,-87.7257294,41.87527927,-87.72542116,41.86617504,20,10/15/16 11:50 PM,,"-87.7257294016, 41.8752792694","41.8752792694, -87.7254211571"
92,Pulaski,SB,Irving Park,Milwaukee,0.85,N,,-87.72786858,41.9536507,-87.72749797,41.94117072,-1,10/15/16 11:50 PM,,"-87.7278685825, 41.9536506962","41.9536506962, -87.7274979656"
417,79th,WB,Central Park,Pulaski,0.51,W,,-87.71188783,41.74982064,-87.72188153,41.74967093,-1,10/15/16 11:50 PM,,"-87.7118878282, 41.7498206443","41.7498206443, -87.7218815259"
35,Pulaski,NB,43rd,I-55 Expy,0.53,S,,-87.72367848,41.81519452,-87.72394088,41.82298978,-1,10/15/16 11:50 PM,,"-87.7236784823, 41.8151945196","41.8151945196, -87.723940876"
96,Pulaski,SB,Bryn Mawr,Foster,0.5,N,,-87.72868425,41.98283444,-87.728485,41.97553491,-1,10/15/16 11:50 PM,,"-87.728684246, 41.9828344352","41.9828344352, -87.7284849951"
98,Ashland,NB,95th,91st,0.5,S,,-87.66250027,41.72121411,-87.66266842,41.7284811,27,10/15/16 11:50 PM,,"-87.6625002738, 41.7212141057","41.7212141057, -87.6626684166"
47,Pulaski,NB,Grand,North Ave,0.5,N,,-87.72622403,41.90615506,-87.72618238,41.90988572,20,10/15/16 11:50 PM,,"-87.7262240305, 41.9061550576","41.9061550576, -87.7261823777"
72,Pulaski,SB,Archer,55th,0.62,S,,-87.72367443,41.80232036,-87.72340899,41.79320731,-1,10/15/16 11:50 PM,,"-87.7236744304, 41.8023203612","41.8023203612, -87.7234089919"
124,Ashland,NB,Fullerton,Diversey,0.5,N,,-87.66796209,41.92515052,-87.66821027,41.93240248,21,10/15/16 11:50 PM,,"-87.6679620918, 41.9251505156","41.9251505156, -87.668210266"
112,Ashland,NB,35th,Archer,0.5,S,,-87.6653848,41.83050029,-87.66555814,41.83768279,-1,10/15/16 11:50 PM,,"-87.6653847992, 41.8305002878","41.8305002878, -87.6655581444"
23,Pulaski,NB,95th,91st,0.5,S,Outside City,-87.72115824,41.72053512,-87.7216035,41.72792404,-1,10/15/16 11:50 PM,,"-87.7211582444, 41.7205351178999","41.7205351178999, -87.7216034956"
80,Pulaski,SB,Roosevelt,16th,0.5,S,,-87.72542116,41.86617504,-87.72520564,41.85887124,-1,10/15/16 11:50 PM,,"-87.7254211571, 41.8661750444","41.8661750444, -87.7252056371"
50,Pulaski,NB,Fullerton,Diversey,0.5,N,,-87.72658486,41.92448299,-87.72686416,41.93178939,-1,10/15/16 11:50 PM,,"-87.7265848616, 41.9244829851","41.9244829851, -87.726864157"
37,Pulaski,NB,31st,26th,0.5,S,,-87.72416709,41.83688129,-87.72443965,41.84425419,25,10/15/16 11:50 PM,,"-87.7241670914, 41.8368812942","41.8368812942, -87.7244396463"
115,Ashland,NB,18th,Roosevelt,0.6,S,,-87.6659546,41.85779268,-87.6662,41.86686042,29,10/15/16 11:50 PM,,"-87.6659546034, 41.8577926807","41.8577926807, -87.6661999959"
